iteration,eil51,eil76,kroA100,gr202
406,25.98591549,56.63568773,135.2650127,37.62549801
407,25.96244131,56.63568773,134.9826144,37.54731076
408,25.8685446,56.63568773,134.629734,37.54731076
409,25.8685446,56.63568773,134.4826614,37.54731076
410,25.72769953,56.3197026,134.4826614,37.43027888
411,25.72769953,56.3197026,134.1767691,37.43027888
412,25.56338028,56.02230483,133.74025,37.43027888
413,25.56338028,55.98513011,133.6631895,37.43027888
414,25.56338028,55.98513011,133.618081,37.43027888
415,25.30516432,55.98513011,133.618081,37.43027888
416,25.30516432,55.98513011,133.618081,37.36503984
417,25.30516432,55.92936803,133.4719481,37.33615538
418,25.21126761,55.92936803,133.4719481,37.33615538
419,25.21126761,55.92936803,133.4719481,37.33615538
420,25.21126761,55.83643123,133.1608871,37.33615538
421,25.21126761,55.81784387,132.8418382,37.14541833
422,25.21126761,55.53903346,132.3259092,37.14541833
423,25.07042254,55.22304833,132.3259092,37.14541833
424,25.07042254,55.22304833,132.2934875,37.14541833
425,25.07042254,54.94423792,132.2934875,37.14541833
426,25.07042254,54.94423792,132.2530777,37.0751992
427,25.07042254,54.73977695,131.6793534,37.0751992
428,25.07042254,54.73977695,131.6793534,37.0751992
429,25.07042254,54.66542751,131.6145099,37.0751992
430,25.07042254,54.66542751,131.4524011,37.0751992
431,25.07042254,54.31226766,131.4524011,37.0751992
432,24.71830986,53.73605948,131.0257495,37.0751992
433,24.71830986,53.73605948,131.0257495,37.0751992
434,24.71830986,53.6802974,131.0257495,37.0751992
435,24.38967136,53.6802974,130.5967484,37.0751992
436,24.38967136,53.6802974,130.2589042,37.0751992
437,24.38967136,53.51301115,129.8186261,37.0751992
438,24.38967136,53.51301115,129.5442158,37.0751992
439,24.38967136,53.51301115,129.5442158,37.0751992
440,24.22535211,53.51301115,129.0202988,37.0751992
441,24.22535211,53.40148699,129.0080819,37.0751992
442,24.10798122,53.14126394,129.0080819,37.0751992
443,24.10798122,53.14126394,128.5212856,37.0751992
444,24.10798122,53.14126394,128.3704539,37.0751992
445,24.10798122,53.12267658,128.2130439,37.0751992
446,24.01408451,53.12267658,127.6722113,37.0751992
447,24.01408451,53.12267658,127.6722113,37.0751992
448,23.96713615,53.12267658,127.6374401,37.0751992
449,23.96713615,53.12267658,126.8320647,37.0751992
450,23.96713615,53.02973978,126.6920402,37.0751992
451,23.84976526,52.95539033,126.3828588,37.0751992
452,23.54460094,52.95539033,126.3476177,37.0751992
453,23.54460094,52.78810409,126.3476177,37.0751992
454,23.54460094,52.78810409,126.3330514,37.0751992
455,23.49765258,52.69516729,126.3330514,37.0751992
456,23.49765258,52.69516729,126.3330514,37.0751992
457,23.4741784,52.69516729,126.1065689,37.0751992
458,23.4741784,52.65799257,126.1065689,37.0751992
459,23.4741784,52.65799257,125.9609059,37.0751992
460,23.4741784,52.65799257,125.8669298,36.85557769
461,23.4741784,52.50929368,125.8669298,36.85557769
462,23.30985915,52.4535316,125.35429,36.85557769
463,23.30985915,52.3605948,125.35429,36.85557769
464,23.28638498,52.13754647,125.35429,36.77539841
465,23.12206573,52.00743494,124.7941923,36.77539841
466,23.12206573,51.7472119,124.7941923,36.77539841
467,23.00469484,51.7472119,124.5301193,36.77539841
468,23.00469484,51.46840149,124.5301193,36.77539841
469,23.00469484,51.46840149,124.5301193,36.77539841
470,22.98122066,51.44981413,124.4784325,36.77539841
471,22.81690141,51.43122677,123.8920214,36.77539841
472,22.81690141,51.43122677,123.8285875,36.77539841
473,22.81690141,51.37546468,123.7811296,36.77539841
474,22.81690141,51.30111524,123.3042007,36.77539841
475,22.74647887,51.17100372,123.3042007,36.77539841
476,22.74647887,51.15241636,123.2092848,36.75697211
477,22.74647887,51.15241636,123.098393,36.75697211
478,22.58215962,51.15241636,123.023682,36.75697211
479,22.58215962,50.91078067,122.4222348,36.75697211
480,22.58215962,50.89219331,122.2977164,36.75697211
481,22.55868545,50.89219331,122.2972465,36.75697211
482,22.55868545,50.89219331,122.2972465,36.75697211
483,22.41784038,50.89219331,122.2972465,36.75697211
484,22.41784038,50.59479554,121.9532939,36.75697211
485,22.41784038,50.53903346,121.7446669,36.75697211
486,22.41784038,50.0929368,121.6953294,36.75697211
487,22.41784038,49.88847584,121.4143408,36.75697211
488,22.3943662,49.88847584,120.8951226,36.75697211
489,22.3943662,49.85130112,120.653604,36.75697211
490,22.34741784,49.77695167,120.653604,36.75697211
491,22.34741784,49.77695167,120.4990133,36.71713147
492,22.01877934,49.77695167,120.4990133,36.71713147
493,22.01877934,49.77695167,120.4454469,36.70069721
494,22.01877934,49.70260223,120.362278,36.70069721
495,22.01877934,49.70260223,120.0075181,36.70069721
496,21.85446009,49.68401487,120.0075181,36.70069721
497,21.80751174,49.34944238,119.8219152,36.70069721
498,21.80751174,49.34944238,119.4680951,36.70069721
499,21.80751174,49.23791822,119.4164082,36.70069721
500,21.66666667,49.07063197,119.3341791,36.70069721
501,21.66666667,49.07063197,119.3341791,36.70069721
502,21.66666667,49.07063197,119.2467813,36.70069721
503,21.66666667,49.07063197,119.2467813,36.70069721
504,21.66666667,49.07063197,119.063058,36.70069721
505,21.66666667,48.95910781,118.7026595,36.70069721
506,21.66666667,48.95910781,118.5475989,36.70069721
507,21.5258216,48.866171,118.3789118,36.70069721
508,21.5258216,48.79182156,118.3789118,36.62599602
509,21.5258216,48.79182156,118.3789118,36.62599602
510,21.5258216,48.79182156,117.9541396,36.62599602
511,21.5258216,48.64312268,117.6186449,36.62599602
512,21.43192488,48.56877323,117.5763556,36.62599602
513,21.43192488,48.55018587,117.5180904,36.62599602
514,21.43192488,48.55018587,117.3221502,36.53336653
515,21.43192488,48.55018587,117.0923785,36.53336653
516,21.43192488,48.55018587,117.0923785,36.53336653
517,21.43192488,48.55018587,117.0923785,36.53336653
518,21.43192488,48.47583643,116.8099803,36.53336653
519,21.43192488,48.47583643,116.6502208,36.53336653
520,21.26760563,48.43866171,116.476365,36.53336653
521,21.26760563,48.43866171,116.2484729,36.53336653
522,21.26760563,48.38289963,116.0257495,36.53336653
523,21.22065728,48.38289963,115.8340382,36.51942231
524,21.22065728,48.38289963,115.4858566,36.51942231
525,21.22065728,48.38289963,115.1400244,36.51942231
526,21.22065728,48.38289963,115.0765905,36.51942231
527,21.22065728,48.27137546,114.8364815,36.51942231
528,21.22065728,48.27137546,114.8364815,36.51942231
529,21.17370892,48.21561338,114.2500705,36.51942231
530,21.05633803,47.71375465,114.2500705,36.51942231
531,21.05633803,47.71375465,114.2500705,36.51942231
532,21.05633803,47.6394052,114.2500705,36.51942231
533,21.05633803,47.6394052,114.1208533,36.51942231
534,21.05633803,47.52788104,113.4954422,36.51942231
535,21.05633803,47.26765799,113.2633211,36.51942231
536,21.05633803,47.26765799,112.9264167,36.51942231
537,20.93896714,47.15613383,112.4104877,36.51942231
